,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
1371,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 70, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.526883
1372,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 35, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5276237
1373,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 140, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5284371
1374,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 70, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.529246
1375,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 35, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5300422
1376,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 139, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.530831
1377,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 139, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.531629
1378,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 139, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5324194
1379,"('array-8838909ee9756e34565341881e2e6f0c', 139)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5332277
1380,"('array-8838909ee9756e34565341881e2e6f0c', 139)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5340245
1381,"('array-8838909ee9756e34565341881e2e6f0c', 139)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.534818
1382,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 139, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.535618
1383,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 139, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5364323
1384,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 138, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.53722
1385,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 138, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5380049
1386,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 138, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5388029
1387,"('array-8838909ee9756e34565341881e2e6f0c', 138)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5396004
1388,"('array-8838909ee9756e34565341881e2e6f0c', 138)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5403943
1389,"('array-8838909ee9756e34565341881e2e6f0c', 138)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5412166
1390,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 138, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5420518
1391,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 139, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.542863
1392,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 138, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5436623
1393,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 69, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5444791
1394,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 138, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5452933
1395,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 69, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.546093
1396,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 137, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5468812
1397,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 137, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5476818
1398,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 137, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5484726
1399,"('array-8838909ee9756e34565341881e2e6f0c', 137)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5492723
1400,"('array-8838909ee9756e34565341881e2e6f0c', 137)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5500646
1401,"('array-8838909ee9756e34565341881e2e6f0c', 137)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.550866
1402,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 137, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5516565
1403,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 137, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5524528
1404,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 136, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5532484
1405,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 136, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5540392
1406,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 136, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5548325
1407,"('array-8838909ee9756e34565341881e2e6f0c', 136)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5556293
1408,"('array-8838909ee9756e34565341881e2e6f0c', 136)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5564234
1409,"('array-8838909ee9756e34565341881e2e6f0c', 136)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.557259
1410,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 136, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5580277
1411,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 136, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5588286
1412,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 68, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.559626
1413,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 34, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5604508
1414,"('chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e', 17, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.561261
1415,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 137, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5620747
1416,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 136, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5628555
1417,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 68, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5636306
1418,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 34, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.564433
1419,"('chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92', 17, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5652332
1420,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 135, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5660338
1421,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 135, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5668306
1422,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 135, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5676281
1423,"('array-8838909ee9756e34565341881e2e6f0c', 135)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5684366
1424,"('array-8838909ee9756e34565341881e2e6f0c', 135)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5692434
1425,"('array-8838909ee9756e34565341881e2e6f0c', 135)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5700252
1426,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 135, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.570829
1427,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 135, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5716188
1428,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 134, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5724456
1429,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 134, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5732253
1430,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 134, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5740151
1431,"('array-8838909ee9756e34565341881e2e6f0c', 134)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5748212
1432,"('array-8838909ee9756e34565341881e2e6f0c', 134)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5756085
1433,"('array-8838909ee9756e34565341881e2e6f0c', 134)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5764303
1434,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 134, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5772223
1435,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 134, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5780108
1436,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 67, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5788035
1437,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 135, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5795968
1438,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 134, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5803974
1439,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 67, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5812042
1440,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 133, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5819938
1441,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 133, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5827897
1442,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 133, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5835874
1443,"('array-8838909ee9756e34565341881e2e6f0c', 133)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5843964
1444,"('array-8838909ee9756e34565341881e2e6f0c', 133)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.585197
1445,"('array-8838909ee9756e34565341881e2e6f0c', 133)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5859919
1446,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 133, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.586783
1447,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 133, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5876167
1448,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5883906
1449,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5891912
1450,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5899978
1451,"('array-8838909ee9756e34565341881e2e6f0c', 132)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.590786
1452,"('array-8838909ee9756e34565341881e2e6f0c', 132)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.591587
1453,"('array-8838909ee9756e34565341881e2e6f0c', 132)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,queued,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.592387
1454,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5931985
1455,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 132, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5940022
1456,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 66, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5948112
1457,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 33, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5956047
1458,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 133, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5964112
1459,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 132, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455682.5972242
